Frequency (Hz), |h_k|
-4.829711914062500000e+02,3.629450148170973023e+01
-4.829406738281250000e+02,2.903133824441837874e+02
-4.829101562500000000e+02,2.244417521007135861e+02
-4.828796386718750000e+02,8.423743248060000610e+01
-4.828491210937500000e+02,3.371441187667971349e+02
-4.828186035156250000e+02,9.614907176658000765e+01
-4.827880859375000000e+02,2.309201747731009391e+02
-4.827575683593750000e+02,1.048593875490277583e+02
-4.827270507812500000e+02,1.149984752892447233e+02
-4.826965332031250000e+02,3.995094499180376602e+01
-4.826660156250000000e+02,1.343299079865361421e+02
-4.826354980468750000e+02,9.305216405728010898e+01
-4.826049804687500000e+02,1.769885192024006528e+02
-4.825744628906250000e+02,1.216755920219278977e+02
-4.825439453125000000e+02,5.919019913536831723e+01
-4.825134277343750000e+02,5.165249969619780046e+01
-4.824829101562500000e+02,2.104226462824240116e+02
-4.824523925781250000e+02,2.652346280854378620e+02
-4.824218750000000000e+02,2.730944283947206372e+02
-4.823913574218750000e+02,3.460680548370145289e+02
-4.823608398437500000e+02,2.184995493473417412e+02
-4.823303222656250000e+02,3.997529127590064491e+01
-4.822998046875000000e+02,1.470175814209426051e+02
-4.822692871093750000e+02,2.271307159606969037e+02
-4.822387695312500000e+02,1.569088297480705876e+02
-4.822082519531250000e+02,8.024210305284876199e+01
-4.821777343750000000e+02,1.369285690170559633e+02
-4.821472167968750000e+02,2.829060393711910706e+02
-4.821166992187500000e+02,1.804828829752756860e+02
-4.820861816406250000e+02,8.893361897499484314e+01
-4.820556640625000000e+02,2.505094834706179441e+01
-4.820251464843750000e+02,3.504259911287449114e+01
-4.819946289062500000e+02,2.300186229052080478e+02
-4.819641113281250000e+02,1.642104856022220929e+02
-4.819335937500000000e+02,2.866724589744565606e+02
-4.819030761718750000e+02,2.183296226811839915e+02
-4.818725585937500000e+02,9.238987481918154288e+01
-4.818420410156250000e+02,2.169798260542005153e+02
-4.818115234375000000e+02,1.897625820910493530e+02
-4.817810058593750000e+02,1.775294494222330854e+02
-4.817504882812500000e+02,2.126037861805369289e+02
-4.817199707031250000e+02,3.198696101288127736e+01
-4.816894531250000000e+02,1.430580755919512796e+02
-4.816589355468750000e+02,2.933683172750504582e+02
-4.816284179687500000e+02,4.498771845298668381e+02
-4.815979003906250000e+02,9.304881184458781718e+01
-4.815673828125000000e+02,1.315403475752964084e+02
-4.815368652343750000e+02,1.782939257290579746e+02
-4.815063476562500000e+02,2.402684218967779088e+02
-4.814758300781250000e+02,1.300484527395790622e+02
-4.814453125000000000e+02,4.645150417210445681e+01
-4.814147949218750000e+02,7.270997342466556290e+01
-4.813842773437500000e+02,3.695180718648309437e+01
-4.813537597656250000e+02,8.345949776030970213e+01
-4.813232421875000000e+02,5.980348477540037777e+01
-4.812927246093750000e+02,1.741573472859615208e+02
-4.812622070312500000e+02,1.298862073670981943e+02
-4.812316894531250000e+02,2.106024880230292240e+02
-4.812011718750000000e+02,1.550694692184556231e+02
-4.811706542968750000e+02,2.351072716609516533e+02
-4.811401367187500000e+02,2.737046731026337056e+02
-4.811096191406250000e+02,1.610474275519390801e+02
-4.810791015625000000e+02,2.184697502278141030e+02
-4.810485839843750000e+02,3.399324732734186227e+01
-4.810180664062500000e+02,1.035008840759143993e+02
-4.809875488281250000e+02,2.227754674095503162e+02
-4.809570312500000000e+02,1.695363557246799644e+02
-4.809265136718750000e+02,1.026831591833294084e+02
-4.808959960937500000e+02,8.617910370100979378e+01
-4.808654785156250000e+02,1.557597117338190174e+02
-4.808349609375000000e+02,2.209228920442585604e+02
-4.808044433593750000e+02,1.988439032281877701e+02
-4.807739257812500000e+02,3.059720887510503644e+02
-4.807434082031250000e+02,1.515167841170487861e+02
-4.807128906250000000e+02,6.258601573282184205e+01
-4.806823730468750000e+02,1.405830039559742488e+02
-4.806518554687500000e+02,2.850725110617201707e+01
-4.806213378906250000e+02,4.123677947880884176e+01
-4.805908203125000000e+02,2.385918095104445911e+02
-4.805603027343750000e+02,1.445135046209196048e+02
-4.805297851562500000e+02,4.121366350396924076e+02
-4.804992675781250000e+02,1.179472495624426784e+02
-4.804687500000000000e+02,1.940171356588974163e+02
-4.804382324218750000e+02,1.357715862315467348e+02
-4.804077148437500000e+02,1.472911069190674027e+02
-4.803771972656250000e+02,1.863646682891950661e+02
-4.803466796875000000e+02,1.353252492548645023e+02
-4.803161621093750000e+02,2.149137314312696674e+02
-4.802856445312500000e+02,1.401567258861276173e+02
-4.802551269531250000e+02,5.199352704953402338e+01
-4.802246093750000000e+02,6.914658221399255922e+01
-4.801940917968750000e+02,1.036591613615861718e+02
-4.801635742187500000e+02,1.905018273671577731e+02
-4.801330566406250000e+02,3.758699047166231821e+01
-4.801025390625000000e+02,5.709315065297035829e+01
-4.800720214843750000e+02,2.646141568000429061e+02
-4.800415039062500000e+02,2.130386650906125965e+02
-4.800109863281250000e+02,2.060361350240791865e+02
-4.799804687500000000e+02,9.634108537927522775e+01
-4.799499511718750000e+02,2.417967277244770798e+02
-4.799194335937500000e+02,9.323980070108615337e+01
-4.798889160156250000e+02,7.485781191523221878e+01
-4.798583984375000000e+02,7.659812923820261688e+01
-4.798278808593750000e+02,5.060836657619250190e+01
-4.797973632812500000e+02,4.069394815033062685e+01
-4.797668457031250000e+02,1.248287394732735152e+02
-4.797363281250000000e+02,2.079322092314967847e+02
-4.797058105468750000e+02,7.078055811131265784e+01
-4.796752929687500000e+02,3.353157235519567081e+01
-4.796447753906250000e+02,1.610285001827405722e+02
-4.796142578125000000e+02,8.494334023107607834e+01
-4.795837402343750000e+02,1.514703078736180544e+02
-4.795532226562500000e+02,9.975422440054205708e+01
-4.795227050781250000e+02,2.882212532159659304e+02
-4.794921875000000000e+02,6.498042773337471090e+01
-4.794616699218750000e+02,2.391338997007693763e+02
-4.794311523437500000e+02,2.448795990435760643e+02
-4.794006347656250000e+02,1.594000335166468005e+02
-4.793701171875000000e+02,1.083805973534392564e+02
-4.793395996093750000e+02,1.703711649404355057e+02
-4.793090820312500000e+02,1.442357544157800646e+02
-4.792785644531250000e+02,6.187995662527625029e+01
-4.792480468750000000e+02,1.233535959399653024e+02
-4.792175292968750000e+02,9.981183372926587083e+01
-4.791870117187500000e+02,8.954011024369478378e+01
-4.791564941406250000e+02,2.037764515837964723e+02
-4.791259765625000000e+02,3.148071507807865714e+02
-4.790954589843750000e+02,1.305198477980133589e+02
-4.790649414062500000e+02,9.635809740913862242e+01
-4.790344238281250000e+02,1.844196837472032087e+02
-4.790039062500000000e+02,1.623756424081817613e+02
-4.789733886718750000e+02,2.213199641734658485e+02
-4.789428710937500000e+02,1.560004588243274384e+02
-4.789123535156250000e+02,1.468307371861008903e+02
-4.788818359375000000e+02,7.272851810389227012e+01
-4.788513183593750000e+02,1.697711029204737088e+02
-4.788208007812500000e+02,9.669526771659027986e+01
-4.787902832031250000e+02,1.476593238410298454e+02
-4.787597656250000000e+02,5.993975979330618742e+01
-4.787292480468750000e+02,2.557771212063786095e+02
-4.786987304687500000e+02,2.426662500828107056e+02
-4.786682128906250000e+02,2.586971643816536925e+02
-4.786376953125000000e+02,1.164235170976291727e+02
-4.786071777343750000e+02,8.442986785710409947e+01
-4.785766601562500000e+02,5.691412052651190834e+01
-4.785461425781250000e+02,2.839571682685136125e+02
-4.785156250000000000e+02,2.341642949461073897e+02
-4.784851074218750000e+02,2.818618192967855975e+02
-4.784545898437500000e+02,7.578820392799394767e+01
-4.784240722656250000e+02,1.874278031268864311e+02
-4.783935546875000000e+02,4.110668980120185552e+02
-4.783630371093750000e+02,1.139870860919218245e+02
-4.783325195312500000e+02,1.144756101488240745e+02
-4.783020019531250000e+02,4.821168971379675838e+01
-4.782714843750000000e+02,1.476000242467536623e+02
-4.782409667968750000e+02,3.781594986086669223e+02
-4.782104492187500000e+02,2.293648265138807290e+02
-4.781799316406250000e+02,1.072187116962566193e+02
-4.781494140625000000e+02,5.407563260620133150e+01
-4.781188964843750000e+02,1.277520263964164258e+02
-4.780883789062500000e+02,1.464848553779551708e+02
-4.780578613281250000e+02,2.833849301458142236e+02
-4.780273437500000000e+02,1.624297145607438324e+02
-4.779968261718750000e+02,1.320935680241379089e+02
-4.779663085937500000e+02,1.336194612123895240e+02
-4.779357910156250000e+02,4.013973829444843773e+02
-4.779052734375000000e+02,6.911377598050958682e+01
-4.778747558593750000e+02,1.838262616026636636e+02
-4.778442382812500000e+02,6.334672224558899956e+01
-4.778137207031250000e+02,1.714413772276207055e+02
-4.777832031250000000e+02,1.031517642412695892e+02
-4.777526855468750000e+02,5.381107010114440214e+01
-4.777221679687500000e+02,6.182963832815063654e+01
-4.776916503906250000e+02,2.313458837477464840e+02
-4.776611328125000000e+02,1.732058959680178987e+02
-4.776306152343750000e+02,3.377671974688065006e+02
-4.776000976562500000e+02,1.629837811998644383e+02
-4.775695800781250000e+02,2.362221833687414687e+02
-4.775390625000000000e+02,1.462333016883915491e+02
-4.775085449218750000e+02,1.172945613160789975e+02
-4.774780273437500000e+02,2.077286983871076700e+02
-4.774475097656250000e+02,2.452160582055624900e+02
-4.774169921875000000e+02,3.432859341188186022e+02
-4.773864746093750000e+02,2.483742351265720174e+02
-4.773559570312500000e+02,1.852070116635977683e+02
-4.773254394531250000e+02,3.104406752485656966e+02
-4.772949218750000000e+02,1.645870355865752401e+02
-4.772644042968750000e+02,1.031368775664998054e+02
-4.772338867187500000e+02,1.514447232060365423e+02
-4.772033691406250000e+02,1.509325116748438802e+02
-4.771728515625000000e+02,4.478826685771607430e+01
-4.771423339843750000e+02,2.179788088254896650e+02
-4.771118164062500000e+02,1.560613054414626610e+01
-4.770812988281250000e+02,1.188272001518938339e+02
-4.770507812500000000e+02,9.973791101833234052e+01
-4.770202636718750000e+02,5.945260047555251504e+01
-4.769897460937500000e+02,2.890878985410533915e+02
-4.769592285156250000e+02,2.534773753952180755e+02
-4.769287109375000000e+02,2.731246535853555315e+02
-4.768981933593750000e+02,9.884935769390914118e+01
-4.768676757812500000e+02,1.314557445042412382e+02
-4.768371582031250000e+02,6.750644585685495258e+01
-4.768066406250000000e+02,1.992791686186001243e+02
-4.767761230468750000e+02,1.102599388523541961e+02
-4.767456054687500000e+02,1.531461822301763789e+02
-4.767150878906250000e+02,9.815182872619757859e+01
-4.766845703125000000e+02,2.377196071989938559e+02
-4.766540527343750000e+02,9.318276087272555230e+01
-4.766235351562500000e+02,1.281360492939135725e+02
-4.765930175781250000e+02,1.657616220403865981e+01
-4.765625000000000000e+02,1.876951954158718650e+02
-4.765319824218750000e+02,1.006143514410328521e+02
-4.765014648437500000e+02,1.725829904571769191e+02
-4.764709472656250000e+02,2.970192891068389685e+01
-4.764404296875000000e+02,2.562752204374611438e+02
-4.764099121093750000e+02,1.828679327859909165e+02
-4.763793945312500000e+02,1.814210824709759038e+02
-4.763488769531250000e+02,1.468305658719721976e+02
-4.763183593750000000e+02,2.001509601766831565e+02
-4.762878417968750000e+02,2.433010519405657988e+02
-4.762573242187500000e+02,1.786871038585459530e+02
-4.762268066406250000e+02,3.530460269740829204e+01
-4.761962890625000000e+02,9.817300231313167558e+01
-4.761657714843750000e+02,1.706646601258640601e+02
-4.761352539062500000e+02,5.422459961321737154e+01
-4.761047363281250000e+02,2.467087152569766886e+02
-4.760742187500000000e+02,1.918029362793331529e+02
-4.760437011718750000e+02,2.192092915422763895e+02
-4.760131835937500000e+02,2.111564728790513072e+02
-4.759826660156250000e+02,1.162979811696579731e+02
-4.759521484375000000e+02,2.268056216684712467e+02
-4.759216308593750000e+02,1.380995081245798133e+02
-4.758911132812500000e+02,1.035319204483618591e+02
-4.758605957031250000e+02,1.987870815532727988e+02
-4.758300781250000000e+02,2.105176285239844276e+02
-4.757995605468750000e+02,1.193298759453754343e+02
-4.757690429687500000e+02,9.209213456594223146e+01
-4.757385253906250000e+02,6.132486686382159213e+00
-4.757080078125000000e+02,2.227040921472998036e+02
-4.756774902343750000e+02,2.498484218003154069e+02
-4.756469726562500000e+02,1.486067157345075884e+02
-4.756164550781250000e+02,1.696292751506946104e+02
-4.755859375000000000e+02,2.756156431031772058e+01
-4.755554199218750000e+02,2.732619456114007903e+02
-4.755249023437500000e+02,5.677364786074844716e+01
-4.754943847656250000e+02,2.785818643440729261e+02
-4.754638671875000000e+02,1.164251541050837773e+02
-4.754333496093750000e+02,1.779206565354109557e+02
-4.754028320312500000e+02,1.034658822660544217e+02
-4.753723144531250000e+02,1.859833782473077122e+02
-4.753417968750000000e+02,1.913263123052496155e+02
-4.753112792968750000e+02,2.076015096857438493e+02
-4.752807617187500000e+02,1.655730981630404699e+02
-4.752502441406250000e+02,2.476166746877403284e+02
-4.752197265625000000e+02,1.128595189342891985e+02
-4.751892089843750000e+02,1.377501708008763899e+02
-4.751586914062500000e+02,3.088942336641193620e+01
-4.751281738281250000e+02,1.139885055341690219e+02
-4.750976562500000000e+02,1.642037698229967475e+02
-4.750671386718750000e+02,1.844264244828427479e+02
-4.750366210937500000e+02,1.337762834880175831e+02
-4.750061035156250000e+02,4.080004953758944453e+01
-4.749755859375000000e+02,4.761522090938689900e+01
-4.749450683593750000e+02,7.619831198838980413e+01
-4.749145507812500000e+02,2.475485919863498054e+02
-4.748840332031250000e+02,1.597406882194479749e+02
-4.748535156250000000e+02,1.715302548144493642e+02
-4.748229980468750000e+02,2.101399057306666407e+02
-4.747924804687500000e+02,1.506606510654834779e+02
-4.747619628906250000e+02,1.734758348439227973e+02
-4.747314453125000000e+02,8.700542240728681520e+01
-4.747009277343750000e+02,1.276257227738931590e+02
-4.746704101562500000e+02,1.671249399955997319e+02
-4.746398925781250000e+02,5.963002520117002803e+01
-4.746093750000000000e+02,2.749612512322805458e+01
-4.745788574218750000e+02,1.673036459880015059e+02
-4.745483398437500000e+02,4.262984336665152085e+01
-4.745178222656250000e+02,2.687855933727046249e+02
-4.744873046875000000e+02,1.671142986851349690e+02
-4.744567871093750000e+02,1.928552421296132877e+02
-4.744262695312500000e+02,8.930892839884462830e+01
-4.743957519531250000e+02,1.714518843824517944e+02
-4.743652343750000000e+02,6.105872829656402700e+01
-4.743347167968750000e+02,3.750700935157335181e+01
-4.743041992187500000e+02,1.794199335761086900e+02
-4.742736816406250000e+02,1.167400886626802503e+02
-4.742431640625000000e+02,1.686077379147814668e+02
-4.742126464843750000e+02,1.896149569205911973e+02
-4.741821289062500000e+02,2.793848015099974873e+02
-4.741516113281250000e+02,4.391214036663222942e+01
-4.741210937500000000e+02,2.729039470273839925e+02
-4.740905761718750000e+02,1.663509437749889628e+02
-4.740600585937500000e+02,2.959735897164665630e+02
-4.740295410156250000e+02,1.126512099848297481e+02
-4.739990234375000000e+02,6.277603275449557430e+01
-4.739685058593750000e+02,5.780469094463266089e+01
-4.739379882812500000e+02,2.939340466683818249e+02
-4.739074707031250000e+02,1.586967872113826559e+02
-4.738769531250000000e+02,2.338327345969825330e+02
-4.738464355468750000e+02,2.001630979656598299e+02
-4.738159179687500000e+02,2.269539004487296552e+02
-4.737854003906250000e+02,1.252986692248350238e+02
-4.737548828125000000e+02,1.267844859560437385e+02
-4.737243652343750000e+02,2.610165744300286406e+02
-4.736938476562500000e+02,4.005664211506324790e+01
-4.736633300781250000e+02,1.837737453269822652e+02
-4.736328125000000000e+02,2.061634488183051417e+02
-4.736022949218750000e+02,3.027624612321492918e+02
-4.735717773437500000e+02,1.403860899353073535e+02
-4.735412597656250000e+02,2.037056132257760339e+02
-4.735107421875000000e+02,2.631129658582893853e+02
-4.734802246093750000e+02,4.309165408037512179e+01
-4.734497070312500000e+02,9.558829133197596661e+01
-4.734191894531250000e+02,2.367497479699854921e+02
-4.733886718750000000e+02,8.097586847743167482e+01
-4.733581542968750000e+02,4.007419308367753956e+02
-4.733276367187500000e+02,1.408030069694473525e+02
-4.732971191406250000e+02,1.527406119820799404e+02
-4.732666015625000000e+02,1.172423201308998415e+02
-4.732360839843750000e+02,1.221061635401821803e+02
-4.732055664062500000e+02,2.333559626066610804e+02
-4.731750488281250000e+02,1.999368974926952660e+02
-4.731445312500000000e+02,3.154025250806600980e+02
-4.731140136718750000e+02,1.510879131271041729e+02
